stock_id,feature_date,target,max_return,max_return_date,trading_days_count
2230,2024-03-31,1,0.08235294117647059,2024-04-01,22
2231,2024-03-31,0,0.008333333333333333,2024-04-01,22
2233,2024-03-31,0,0.04198473282442748,2024-04-08,22
2235,2024-03-31,0,0.015306122448979591,2024-04-01,20
2236,2024-03-31,1,0.11901504787961702,2024-04-09,22
2237,2024-03-31,0,0.036269430051813496,2024-04-01,22
2239,2024-03-31,1,0.05457746478873242,2024-04-19,22
2241,2024-03-31,1,0.26865671641791034,2024-04-26,22
2243,2024-03-31,0,-0.0033222591362126715,2024-04-01,22
2245,2024-03-31,0,0.03724604966139968,2024-04-09,21
2247,2024-03-31,1,0.05993690851735016,2024-05-03,22
2249,2024-03-31,1,0.06563706563706563,2024-04-01,22
2250,2024-03-31,0,0.004651162790697674,2024-04-01,22
2252,2024-03-31,0,0.009032258064516166,2024-04-01,22
2254,2024-03-31,1,0.06590909090909088,2024-05-03,22
2255,2024-03-31,0,0.025547445255474383,2024-05-02,22
2258,2024-03-31,0,0.03611738148984202,2024-04-08,22
2301,2024-03-31,0,0.04950495049504951,2024-04-03,22
2302,2024-03-31,0,0.022922636103151987,2024-04-10,22
2303,2024-03-31,0,0.026819923371647483,2024-04-10,22
2305,2024-03-31,1,0.05338809034907586,2024-04-02,22
2308,2024-03-31,0,0.01466275659824047,2024-04-01,22
2312,2024-03-31,0,0.013157894736842176,2024-04-02,22
2313,2024-03-31,1,0.05597014925373134,2024-04-08,22
2314,2024-03-31,0,0.026315789473684167,2024-04-10,22
2316,2024-03-31,1,0.1709006928406468,2024-05-02,22
2317,2024-03-31,1,0.07666666666666666,2024-04-09,22
2321,2024-03-31,1,0.21794871794871798,2024-04-29,22
2323,2024-03-31,1,0.18106995884773655,2024-04-29,22
2324,2024-03-31,0,0.03176795580110493,2024-04-10,22
2327,2024-03-31,1,0.15905245346869712,2024-05-03,22
2328,2024-03-31,0,0.022099447513812074,2024-04-01,22
2329,2024-03-31,1,0.08536585365853672,2024-04-11,22
2330,2024-03-31,1,0.06033376123234917,2024-04-12,22
2331,2024-03-31,0,0.03492063492063496,2024-04-15,22
2332,2024-03-31,0,0.008064516129032182,2024-04-01,22
2337,2024-03-31,1,0.05430711610486889,2024-04-10,22
2338,2024-03-31,1,0.06911764705882358,2024-04-10,22
2340,2024-03-31,1,0.08917197452229299,2024-04-12,22
2342,2024-03-31,0,0.0344827586206897,2024-04-01,22
2344,2024-03-31,0,0.03676470588235294,2024-04-10,22
2345,2024-03-31,1,0.0755939524838013,2024-04-09,22
2347,2024-03-31,0,0.03929024081115328,2024-05-03,22
2348,2024-03-31,1,0.6186770428015564,2024-04-19,22
2349,2024-03-31,0,0.01937984496124024,2024-04-11,22
2351,2024-03-31,1,0.12953367875647667,2024-05-02,22
2352,2024-03-31,0,0.004479283314669717,2024-04-01,22
2353,2024-03-31,1,0.08974358974358981,2024-04-11,22
2354,2024-03-31,0,0.0428571428571429,2024-04-01,22
2355,2024-03-31,1,0.05639913232104125,2024-04-08,22
2356,2024-03-31,0,0.013400335008375161,2024-04-01,22
2357,2024-03-31,1,0.059371362048894066,2024-04-11,22
2359,2024-03-31,1,0.6413793103448275,2024-04-26,22
2360,2024-03-31,1,0.06666666666666667,2024-04-30,22
2362,2024-03-31,1,0.09245742092457414,2024-04-09,22
2363,2024-03-31,1,1.0079260237780712,2024-04-26,22
2364,2024-03-31,0,0.014285714285714254,2024-04-10,22
2365,2024-03-31,1,0.14698795180722896,2024-04-09,22
2367,2024-03-31,1,0.10506566604127583,2024-04-15,22
2368,2024-03-31,0,0.02240325865580448,2024-04-08,22
2369,2024-03-31,1,0.07563025210084036,2024-04-10,22
2371,2024-03-31,1,0.2831858407079646,2024-04-22,22
2373,2024-03-31,0,0.01088435374149656,2024-04-10,22
2374,2024-03-31,1,0.725897920604915,2024-04-18,22
2375,2024-03-31,1,0.13884297520661165,2024-05-03,22
2376,2024-03-31,1,0.10126582278481013,2024-04-10,22
2377,2024-03-31,0,0.032448377581120944,2024-04-10,22
2379,2024-03-31,0,0.03214285714285714,2024-04-17,22
2380,2024-03-31,1,0.0752688172043011,2024-04-02,22
2382,2024-03-31,0,0.018739352640545145,2024-04-02,22
2383,2024-03-31,1,0.11524163568773234,2024-04-09,22
2385,2024-03-31,0,0.0022522522522522522,2024-04-03,22
2387,2024-03-31,0,0.03164556962025316,2024-04-01,22
2388,2024-03-31,1,0.20318725099601595,2024-04-15,22
2390,2024-03-31,1,0.053030303030303115,2024-04-12,22
2392,2024-03-31,1,0.056034482758620725,2024-05-03,22
2393,2024-03-31,1,0.20895522388059692,2024-05-03,22
2395,2024-03-31,0,0.006188118811881188,2024-04-01,22
2397,2024-03-31,0,0.048706240487062444,2024-04-10,22
2399,2024-03-31,0,0.01724137931034492,2024-04-02,22
2401,2024-03-31,1,0.11032028469750882,2024-04-30,22
2402,2024-03-31,1,0.05263157894736847,2024-04-09,22
2404,2024-03-31,1,0.10432569974554708,2024-04-17,22
2405,2024-03-31,1,0.054973821989528646,2024-04-12,22
2406,2024-03-31,1,0.15485564304461938,2024-04-11,22
2408,2024-03-31,1,0.06794682422451985,2024-04-12,22
2409,2024-03-31,1,0.08100558659217894,2024-04-10,22
2412,2024-03-31,0,0.007936507936507936,2024-04-01,22
